ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_per_gram,Discount_rate,Calls_per_Purchase
9281,-0.1129298130463459,0.004527235129950843,0.0479751958565118,0.724173525251417,2,1,-0.8420067492453074,0.48991056894696905,0,False,True,False,False,False,True,-0.504720741903046,-0.7794646549605311,-0.6606675096755112
9282,-0.1129298130463459,-0.703052984886498,0.5248735628229426,-0.28463234153974754,1,0,-0.5601118440315502,1.2099820161365245,0,False,False,False,True,False,True,-0.588194336345,-0.6404621379162655,0.013425193402795408
9283,-1.8113515862396012,0.004527235129950843,-0.4496578827171551,-0.28463234153974754,1,1,-0.5601118440315502,0.967899677115679,0,False,False,True,False,False,True,-0.6809899351114339,-0.4404687205362507,-1.6718065642929716
9284,-0.9621406996429737,0.7121074551463997,-0.594800863967808,-1.2934382083309122,2,1,-0.2782169388177931,0.38122053918250787,0,False,False,False,True,False,True,-0.5874199134321781,-0.13812099523891938,0.013425193402795408
9285,0.7362810735502818,0.7121074551463997,0.4419347163939981,-0.28463234153974754,1,1,-0.8420067492453074,0.28055875025292165,1,False,False,False,False,False,True,-0.37638396929601897,-0.8342810188248829,0.8560410722506788
9286,-0.9621406996429737,-0.703052984886498,0.8151595253242483,-1.2934382083309122,1,1,0.5674677768234785,1.0197744640487174,0,True,False,False,False,False,True,-0.51063508220671,0.08611389696865918,0.013425193402795408
9287,-0.9621406996429737,0.7121074551463997,-0.6984744220039886,-0.28463234153974754,1,1,-1.1239016544590645,1.0512698704009191,1,False,True,False,False,False,True,-0.7295085428301603,-0.9150630287302431,-0.829190685445088
9288,-0.9621406996429737,1.4196876751628487,-1.3205157702210724,-1.2934382083309122,2,1,1.131257587250993,0.7597829723962278,0,False,False,False,True,False,True,-0.7770337712429564,1.796904446664,0.013425193402795408
9290,0.7362810735502818,0.7121074551463997,1.2505884690762068,-0.28463234153974754,2,0,-1.4057965596728217,0.04526953809235511,0,False,False,False,True,True,False,-0.1343541046833808,-1.2792980765204192,0.8560410722506788
9291,-0.9621406996429737,-0.703052984886498,-0.7192091336112247,-0.28463234153974754,2,1,0.8493626820372356,0.7826325809262565,1,False,False,False,False,True,False,-0.6890908011825084,0.9969497947041341,-0.829190685445088
9292,1.5854919601469095,-1.4106332049029469,0.48340413960847034,1.7329793920425816,2,1,-0.8420067492453074,0.8289493549736122,1,True,False,False,False,True,False,-0.5170287600666,-0.8395398838458467,0.013425193402795408
9293,-0.9621406996429737,0.7121074551463997,-1.1131686541487111,-0.28463234153974754,1,1,1.131257587250993,0.398512134826854,0,False,True,False,False,True,False,-0.6808242922315386,1.593506886009432,-0.829190685445088
9294,-0.1129298130463459,-1.4106332049029469,0.2345876003216369,-1.2934382083309122,1,1,-0.5601118440315502,0.0897336411778165,0,False,False,False,True,True,False,-0.3504707468550742,-0.589626931682934,1.1369130318666398
9295,-0.1129298130463459,-0.703052984886498,0.06870990746374792,-1.2934382083309122,1,1,-0.5601118440315502,0.9771630319251502,0,False,False,True,False,True,False,-0.6082975383919171,-0.5576332140008637,1.1369130318666398
9296,-0.9621406996429737,1.4196876751628487,1.0225066413966095,-0.28463234153974754,2,1,-1.4057965596728217,0.4250670852806712,0,False,False,False,True,True,False,-0.3213773450529517,-1.2718465825273566,-0.829190685445088
9298,-0.9621406996429737,0.004527235129950843,-0.9680256728980582,-0.28463234153974754,1,0,0.5674677768234785,0.28611676313860435,0,True,False,False,False,True,False,-0.6312261400603337,0.8810064489859445,-0.829190685445088
9299,-0.9621406996429737,-0.703052984886498,0.15164875389269242,-1.2934382083309122,1,0,1.131257587250993,0.21942060851041223,0,False,True,False,False,True,False,-0.4096693791727494,0.751385763842328,0.013425193402795408
9300,-0.9621406996429737,0.004527235129950843,-0.8436174032546414,-1.2934382083309122,1,1,-0.2782169388177931,0.46088539054395955,0,False,False,False,True,True,False,-0.6476382922280836,-0.04660639210110404,0.013425193402795408
9302,-0.9621406996429737,1.4196876751628487,0.421200004786762,-1.2934382083309122,2,0,0.5674677768234785,0.7931310497103239,1,False,False,False,True,True,False,-0.5183027483171698,0.21144653797198112,0.013425193402795408
9303,-0.9621406996429737,0.004527235129950843,0.48340413960847034,-0.28463234153974754,2,1,0.00367796639596411,0.5936601428130457,0,False,False,False,False,True,False,-0.46003543837558103,-0.22162324388260127,-0.829190685445088
9304,-1.8113515862396012,0.7121074551463997,1.1469149110400263,0.724173525251417,1,1,-1.1239016544590645,0.19163054408199887,1,True,False,False,False,True,False,-0.21574460500854384,-1.0945166386262193,-2.008852915832125
9305,-0.9621406996429737,1.4196876751628487,-0.6570049987895163,-0.28463234153974754,0,1,-0.2782169388177931,0.13975575714896057,1,False,True,False,False,True,False,-0.5370300690408147,-0.1163737063064441,-0.829190685445088
9306,1.5854919601469095,0.004527235129950843,-0.3045149014665023,0.724173525251417,2,0,-1.4057965596728217,0.7702814411802951,0,False,False,False,True,True,False,-0.6237088919164079,-1.2121529330699141,0.6875178964811021
9307,-0.1129298130463459,-1.4106332049029469,1.0432413530038456,0.724173525251417,1,0,0.00367796639596411,0.5596945085116516,0,False,False,True,False,True,False,-0.35974480599612324,-0.34801528387508324,-0.6606675096755112
9308,1.5854919601469095,1.4196876751628487,-0.9680256728980582,-0.28463234153974754,1,0,-1.1239016544590645,1.1142606831053228,1,False,False,False,True,True,False,-0.775889382814793,-0.8728407806103329,1.6986569510985623
9309,-0.1129298130463459,0.7121074551463997,-1.2168422121848916,-0.28463234153974754,2,0,0.00367796639596411,1.12475915188939,1,False,False,False,False,True,False,-0.8114537606746345,0.43217242678818746,0.013425193402795408
9310,0.7362810735502818,-1.4106332049029469,1.2505884690762068,-1.2934382083309122,0,0,0.5674677768234785,0.42630219925526736,1,True,False,False,False,True,False,-0.2828420164864289,-0.03218894549970856,2.2604008703304848
9311,-0.1129298130463459,-1.4106332049029469,-0.014228938965196567,1.7329793920425816,1,1,1.131257587250993,0.9481378535221406,0,False,True,False,False,True,False,-0.6147629090373503,0.8343469765240714,-1.1100626450610493
9312,-0.9621406996429737,-0.703052984886498,-0.20084134343032167,-1.2934382083309122,0,1,0.5674677768234785,0.373809855334931,1,False,False,False,True,False,False,-0.5171634853424069,0.4568734588221387,0.013425193402795408
9313,0.7362810735502818,-0.703052984886498,0.9395677949676651,-1.2934382083309122,2,1,0.2855728716097213,0.4985563667691421,0,False,False,True,False,False,False,-0.35845189980540293,-0.13812099523891938,2.2604008703304848
9314,-0.9621406996429737,-1.4106332049029469,-0.8228826916474054,-0.28463234153974754,2,0,-1.1239016544590645,0.6270082201271417,0,False,False,False,True,False,False,-0.677065996626197,-0.896359804762007,-0.829190685445088
9315,-0.9621406996429737,-1.4106332049029469,0.3382611583578175,-1.2934382083309122,1,0,-0.5601118440315502,0.26573738255776785,1,False,False,False,False,False,False,-0.39033702366282397,-0.6084927923813288,0.013425193402795408
9316,0.7362810735502818,0.7121074551463997,0.9603025065749011,0.724173525251417,1,1,-0.5601118440315502,1.2068942312000341,1,True,False,False,False,False,False,-0.5291947656473501,-0.7064501460076091,0.013425193402795408
9317,-0.1129298130463459,1.4196876751628487,-0.7814132684329331,-1.2934382083309122,1,0,-1.4057965596728217,0.12246416150461448,0,False,True,False,False,False,False,-0.555959938618211,-1.1800962138255897,1.1369130318666398
9318,0.7362810735502818,-0.703052984886498,0.06870990746374792,-1.2934382083309122,2,0,0.00367796639596411,0.10084966694918185,1,False,False,False,True,False,False,-0.3863518873029109,-0.10772155909674949,2.2604008703304848
9319,-0.1129298130463459,-0.703052984886498,0.11017933067822017,-0.28463234153974754,1,0,0.8493626820372356,1.0784423778420344,0,False,False,True,False,False,False,-0.6210602120971531,0.5486564031948689,0.013425193402795408
9320,-0.1129298130463459,-1.4106332049029469,-0.5118620175388635,-0.28463234153974754,2,1,-0.2782169388177931,0.10887790778405683,0,False,False,False,True,False,False,-0.5005129836061334,-0.1660434402880237,0.013425193402795408
9321,-0.1129298130463459,-1.4106332049029469,0.7944248137170122,0.724173525251417,1,0,0.2855728716097213,0.9277584729413042,1,False,False,False,False,False,False,-0.4933938549820292,-0.10147278611197029,-0.6606675096755112
9322,-0.9621406996429737,-0.703052984886498,-0.5118620175388635,-0.28463234153974754,2,0,-1.1239016544590645,0.12061149054272025,1,True,False,False,False,False,False,-0.5039551015439515,-0.9408912904006647,-0.829190685445088
9323,0.7362810735502818,-0.703052984886498,-1.1339033657559472,-0.28463234153974754,1,1,-0.2782169388177931,0.6010708266606225,0,False,True,False,False,False,False,-0.7222088900628335,0.07761940565934775,0.8560410722506788
9324,-0.1129298130463459,-0.703052984886498,1.0017719297893735,-0.28463234153974754,1,1,0.00367796639596411,0.8795890279320544,0,False,False,False,True,False,False,-0.45181906479091155,-0.33954626677635036,0.013425193402795408
9325,1.5854919601469095,-1.4106332049029469,-0.47039259432439123,1.7329793920425816,1,1,0.5674677768234785,0.7406387057899875,1,False,False,True,False,False,False,-0.6433749471502757,0.5871681696818561,0.013425193402795408
9326,-0.1129298130463459,-1.4106332049029469,1.1883843342544984,0.724173525251417,2,0,-1.1239016544590645,0.10887790778405683,1,False,False,False,True,False,False,-0.17416454540472437,-1.0971951617641003,-0.6606675096755112
9327,-0.1129298130463459,1.4196876751628487,-0.3667190362882106,1.7329793920425816,1,0,-1.1239016544590645,1.1630476851018707,0,False,False,False,False,False,False,-0.7006590024673267,-0.95934004873668,-1.1100626450610493
9330,0.7362810735502818,0.7121074551463997,0.4419347163939981,0.724173525251417,1,1,-0.2782169388177931,0.3392266640462388,0,False,False,False,True,False,False,-0.39485947412259725,-0.4188306821687434,0.013425193402795408
9331,-0.9621406996429737,-0.703052984886498,-1.2375769237921277,-0.28463234153974754,1,0,0.5674677768234785,0.736315806878901,1,False,False,True,False,False,False,-0.7607450576181656,1.0784091674686425,-0.829190685445088
9332,-0.1129298130463459,1.4196876751628487,-0.9680256728980582,0.724173525251417,1,1,-0.8420067492453074,0.4330953261155462,0,False,False,False,True,False,False,-0.662980602579094,-0.5805329090109533,-0.6606675096755112
9333,1.5854919601469095,0.7121074551463997,-1.444924039864489,0.724173525251417,1,0,-0.2782169388177931,0.41642128745849816,0,False,False,False,False,False,False,-0.74123558468603,0.2375231483123103,0.6875178964811021
9334,0.7362810735502818,0.004527235129950843,-0.4081884595026829,0.724173525251417,1,1,0.8493626820372356,1.1698408119621495,0,True,False,False,False,False,True,-0.7073194084104024,0.8071761102830084,0.013425193402795408
9335,0.7362810735502818,0.7121074551463997,0.587077697644651,0.724173525251417,2,0,-0.2782169388177931,0.8758836860082659,0,False,True,False,False,False,True,-0.5121297292600006,-0.44887357841453857,0.013425193402795408
9336,-0.9621406996429737,0.004527235129950843,-1.444924039864489,-0.28463234153974754,2,1,0.5674677768234785,1.0932637455371883,0,False,False,False,True,False,True,-0.8391178864882339,1.2545109515851514,-0.829190685445088
9339,0.7362810735502818,-1.4106332049029469,-1.299781058613836,-0.28463234153974754,2,1,-1.1239016544590645,0.13296263028868174,1,False,False,False,False,False,True,-0.6573654084572509,-0.8108947415958949,0.8560410722506788
9340,-0.1129298130463459,-1.4106332049029469,-0.8021479800401692,-0.28463234153974754,2,1,-1.1239016544590645,1.1760163818351304,0,True,False,False,False,False,True,-0.7615729926370665,-0.8995660717279905,0.013425193402795408
9341,-0.9621406996429737,-0.703052984886498,-0.760678556825697,-0.28463234153974754,1,0,-0.2782169388177931,1.2254209408189762,0,False,True,False,False,False,True,-0.762649099837935,-0.07849001089676476,-0.829190685445088
9342,1.5854919601469095,-1.4106332049029469,-1.5071281746861973,-0.28463234153974754,1,0,-1.1239016544590645,0.7332280219424105,0,False,False,False,True,False,True,-0.8018364335815615,-0.7650392960488596,1.6986569510985623
9343,-0.1129298130463459,-0.703052984886498,-0.07643307378690493,-0.28463234153974754,1,1,-0.2782169388177931,0.4874403409977768,0,False,False,True,False,False,True,-0.5248852174972812,-0.2951847486401305,0.013425193402795408
9344,-1.8113515862396012,0.7121074551463997,0.21385288871440078,-1.2934382083309122,1,1,0.5674677768234785,0.4923807968961614,0,False,False,False,True,False,True,-0.4776702337657842,0.2859511389443502,-1.1100626450610493
9345,-0.1129298130463459,-1.4106332049029469,0.8151595253242483,-0.28463234153974754,2,0,0.8493626820372356,0.9543134233951214,1,False,False,False,False,False,True,-0.49633854407447686,0.2790601995658783,0.013425193402795408
9346,-0.1129298130463459,-1.4106332049029469,-1.1753727889704193,-1.2934382083309122,2,0,0.2855728716097213,0.4528571497090846,1,True,False,False,False,False,True,-0.7020762946923638,0.7190269277811925,1.1369130318666398
9347,-0.9621406996429737,-0.703052984886498,-0.8643521148618776,-0.28463234153974754,2,0,0.5674677768234785,0.6331837900001225,1,False,True,False,False,False,True,-0.6848247115797788,0.8130278741953909,-0.829190685445088
9349,1.5854919601469095,-0.703052984886498,0.8566289485387205,0.724173525251417,1,1,0.8493626820372356,-1.7289716864150142,0,False,False,True,False,False,True,2.3725599575602687,0.26544046055901566,0.6875178964811021
9350,2.434702846743537,1.4196876751628487,0.8566289485387205,0.724173525251417,1,0,-1.1239016544590645,-1.315826061912602,1,False,False,False,True,False,True,1.0443545086172852,-1.0745905272828458,1.3616105995594086
9351,1.5854919601469095,0.7121074551463997,1.4994050083630404,0.724173525251417,2,0,-1.4057965596728217,-1.4739206506609093,0,False,False,False,False,False,True,1.7436914837483248,-1.2867732561269367,0.6875178964811021
9352,2.434702846743537,-1.4106332049029469,1.105445487825554,0.724173525251417,2,1,0.8493626820372356,-1.6647457597360145,1,True,False,False,False,False,True,2.23009952350177,0.1880068882278647,1.3616105995594086
9354,1.5854919601469095,0.004527235129950843,1.4786702967558043,0.724173525251417,2,0,-1.4057965596728217,-1.4516885991181785,0,False,False,False,True,False,True,1.666282343813939,-1.2861743674684027,0.6875178964811021
9355,1.5854919601469095,0.7121074551463997,1.2920578922906791,0.724173525251417,1,1,-0.5601118440315502,-1.4171054078294865,1,False,False,True,False,False,True,1.4788562419295324,-0.7499867476192893,0.6875178964811021
9356,1.5854919601469095,0.7121074551463997,0.8980983717531928,0.724173525251417,1,0,-0.5601118440315502,-1.5474099321493802,0,False,False,False,True,False,True,1.6606848538255337,-0.697683534593584,0.6875178964811021
9357,1.5854919601469095,0.7121074551463997,1.5201397199702764,0.724173525251417,2,1,0.2855728716097213,-1.7388525982117835,1,False,False,False,False,False,True,2.884711134519899,-0.26683665656283867,0.6875178964811021
9358,1.5854919601469095,-1.4106332049029469,1.437200873541332,1.7329793920425816,1,0,0.8493626820372356,-1.6338679103711107,1,True,False,False,False,False,True,2.2980170087693654,0.09497715468513915,0.013425193402795408
9359,1.5854919601469095,-1.4106332049029469,1.9763033753294712,0.724173525251417,2,0,1.131257587250993,-1.2676566169033523,1,False,True,False,False,False,True,1.4167610979442522,0.122330355061341,0.6875178964811021
9360,-0.1129298130463459,1.4196876751628487,1.2505884690762068,1.7329793920425816,1,1,0.2855728716097213,-1.686977811278745,0,False,False,False,True,False,True,2.426444267753735,-0.21034739278838144,-1.1100626450610493
9361,2.434702846743537,-0.703052984886498,0.6285471208591232,0.724173525251417,2,0,0.5674677768234785,-1.5313534504796302,1,False,False,True,False,False,True,1.4646239091713273,0.14304887150554363,1.3616105995594086
9363,1.5854919601469095,-1.4106332049029469,1.0432413530038456,0.724173525251417,1,1,0.8493626820372356,-1.6758617855073799,0,False,False,False,False,False,True,2.2408350292804053,0.20670533609192096,0.6875178964811021
9364,-0.1129298130463459,-1.4106332049029469,0.3797305815722897,1.7329793920425816,2,0,0.2855728716097213,-1.2707444018398426,1,True,False,False,False,False,True,0.7568311497422548,0.015422363689505865,-1.1100626450610493
9365,0.7362810735502818,-1.4106332049029469,0.06870990746374792,-1.2934382083309122,2,0,1.131257587250993,0.18977787312010463,0,False,True,False,False,False,True,-0.4156096360080029,0.7921017507114787,2.2604008703304848
9366,-0.1129298130463459,1.4196876751628487,0.11017933067822017,-0.28463234153974754,1,0,-1.4057965596728217,0.7807799099643624,0,False,False,False,True,False,True,-0.5627469710948386,-1.2345550874753186,0.013425193402795408
9367,-0.1129298130463459,0.004527235129950843,-0.5118620175388635,-0.28463234153974754,2,0,-0.5601118440315502,1.0228622489852077,1,False,False,True,False,False,True,-0.6988465236323317,-0.42432605699223735,0.013425193402795408
9368,-0.1129298130463459,-0.703052984886498,0.7944248137170122,0.724173525251417,1,1,-1.4057965596728217,0.4621205045185557,1,False,False,False,True,False,True,-0.371710197174038,-1.2637445612809317,-0.6606675096755112
9369,-0.9621406996429737,0.004527235129950843,-0.5118620175388635,-0.28463234153974754,2,0,-1.4057965596728217,1.197630876390563,1,False,False,False,False,False,True,-0.7254310430755069,-1.1991739071048784,-0.829190685445088
9370,0.7362810735502818,0.004527235129950843,-1.1339033657559472,-0.28463234153974754,1,1,0.2855728716097213,0.9296111439031984,1,True,False,False,False,False,True,-0.773879457756719,0.6916497774467235,0.8560410722506788
9371,-0.1129298130463459,0.004527235129950843,1.0017719297893735,-0.28463234153974754,1,0,-0.8420067492453074,0.13543285823787404,0,False,True,False,False,False,True,-0.22072012784485512,-0.8985013952927212,0.013425193402795408
9372,1.5854919601469095,-0.703052984886498,-0.47039259432439123,1.7329793920425816,1,1,-1.4057965596728217,0.2206557224850084,0,False,False,False,True,False,True,-0.5244465677741263,-1.2018784371227236,0.013425193402795408
9373,-0.1129298130463459,1.4196876751628487,1.1883843342544984,0.724173525251417,2,1,0.8493626820372356,0.679500564047478,0,False,False,True,False,False,True,-0.37123249352634674,0.163719605393371,-0.6606675096755112
9374,-0.1129298130463459,-0.703052984886498,-0.3667190362882106,1.7329793920425816,1,1,-0.2782169388177931,0.6405944738476993,0,False,False,False,True,False,True,-0.6071403714336536,-0.21216533612806174,-1.1100626450610493
9377,0.7362810735502818,0.7121074551463997,0.4419347163939981,0.724173525251417,1,1,1.131257587250993,0.5701929772957188,0,False,True,False,False,False,True,-0.46060429502310185,0.6197951594716051,0.013425193402795408
9378,-0.9621406996429737,-1.4106332049029469,-1.2375769237921277,-0.28463234153974754,1,1,-0.2782169388177931,0.47138385932802684,1,False,False,False,True,False,True,-0.7160307804938033,0.12745953323949175,-0.829190685445088
9379,-0.1129298130463459,0.7121074551463997,-0.9680256728980582,0.724173525251417,1,1,-1.1239016544590645,1.20504156023814,1,False,False,True,False,False,True,-0.787753311721626,-0.8728407806103329,-0.6606675096755112
9380,1.5854919601469095,-1.4106332049029469,-1.444924039864489,0.724173525251417,1,0,-0.2782169388177931,0.7190242112345548,0,False,False,False,True,False,True,-0.7901753752910525,0.2375231483123103,0.6875178964811021
9381,0.7362810735502818,-0.703052984886498,-0.4081884595026829,0.724173525251417,1,1,0.5674677768234785,1.0457118575152364,1,False,False,False,False,False,True,-0.6879171478336501,0.5555502620505527,0.013425193402795408
9382,0.7362810735502818,0.004527235129950843,0.587077697644651,0.724173525251417,2,0,0.5674677768234785,0.2799411932656236,1,True,False,False,False,False,True,-0.3500761182380065,0.15627618882219346,0.013425193402795408
9383,-0.9621406996429737,1.4196876751628487,-1.444924039864489,-0.28463234153974754,2,0,0.8493626820372356,1.207511788187332,0,False,True,False,False,False,True,-0.8520600148691022,1.593506886009432,-0.829190685445088
9386,0.7362810735502818,-1.4106332049029469,-1.299781058613836,-0.28463234153974754,2,0,0.8493626820372356,1.056210326299304,0,False,False,False,True,False,True,-0.814421114348656,1.452071496150295,0.8560410722506788
9387,-0.1129298130463459,0.7121074551463997,-0.8021479800401692,-0.28463234153974754,2,1,-1.1239016544590645,0.029213056422605157,0,False,False,False,False,False,True,-0.533792119285763,-0.8995660717279905,0.013425193402795408
9388,-0.9621406996429737,-0.703052984886498,-0.760678556825697,-0.28463234153974754,1,0,0.8493626820372356,0.9079966493477658,0,True,False,False,False,False,True,-0.7162349817414795,1.0246831994330972,-0.829190685445088
9389,1.5854919601469095,0.004527235129950843,-1.5071281746861973,-0.28463234153974754,1,1,0.2855728716097213,0.7813974669516605,1,False,True,False,False,False,True,-0.8085709897508695,0.9660037733517215,1.6986569510985623
9390,-0.1129298130463459,-0.703052984886498,-0.07643307378690493,-0.28463234153974754,1,0,0.8493626820372356,0.0897336411778165,1,False,False,False,True,False,True,-0.4106197860694264,0.6346326714950388,0.013425193402795408
9391,-1.8113515862396012,0.004527235129950843,0.21385288871440078,-1.2934382083309122,1,0,-0.2782169388177931,0.6751776651363915,0,False,False,True,False,False,True,-0.5230980923769037,-0.36782673458819054,-1.1100626450610493
9392,-0.1129298130463459,0.7121074551463997,0.8151595253242483,-0.28463234153974754,2,0,-0.5601118440315502,0.7900432647738335,0,False,False,False,True,False,True,-0.45791344239286796,-0.6856713134202164,0.013425193402795408
9393,-0.1129298130463459,1.4196876751628487,-1.1753727889704193,-1.2934382083309122,2,0,-1.4057965596728217,0.6776478930855838,0,False,False,False,False,False,True,-0.741733859927344,-1.1465303164390515,1.1369130318666398
9394,-0.9621406996429737,-1.4106332049029469,-0.8643521148618776,-0.28463234153974754,2,1,-0.2782169388177931,1.074119478930948,1,True,False,False,False,False,True,-0.7560093111535625,-0.03840377505629015,-0.829190685445088
9396,1.5854919601469095,0.004527235129950843,0.8566289485387205,0.724173525251417,1,1,0.00367796639596411,-1.422045863727871,1,False,False,False,True,False,True,1.2832266156996757,-0.30885853423035353,0.6875178964811021
9397,2.434702846743537,1.4196876751628487,0.8566289485387205,0.724173525251417,1,1,0.2855728716097213,-1.7617022067418122,0,False,False,True,False,False,True,2.546599009652138,-0.11742553596723049,1.3616105995594086
9398,1.5854919601469095,0.7121074551463997,1.4994050083630404,0.724173525251417,2,0,-1.4057965596728217,-1.4930649172671495,1,False,False,False,True,False,True,1.80404777509555,-1.2867732561269367,0.6875178964811021
9399,2.434702846743537,0.004527235129950843,1.105445487825554,0.724173525251417,2,0,1.131257587250993,-1.4875069043814668,0,False,False,False,False,False,True,1.5843855174228292,0.37083615623197114,1.3616105995594086
9401,1.5854919601469095,0.7121074551463997,1.4786702967558043,0.724173525251417,2,1,-0.5601118440315502,-1.6752442285200817,1,False,True,False,False,False,True,2.515698663553581,-0.7723278984463356,0.6875178964811021
9402,1.5854919601469095,0.004527235129950843,1.2920578922906791,0.724173525251417,1,0,0.5674677768234785,-1.3602901649980634,1,False,False,False,True,False,True,1.335581579966026,-0.04251697142948664,0.6875178964811021
9403,1.5854919601469095,0.004527235129950843,0.8980983717531928,0.724173525251417,1,0,-1.1239016544590645,-1.397343584235948,0,False,False,True,False,False,True,1.2427662830453086,-1.077570029201338,0.6875178964811021
9404,1.5854919601469095,-1.4106332049029469,1.5201397199702764,0.724173525251417,2,1,-0.2782169388177931,-1.3374405564680347,1,False,False,False,True,False,True,1.3831358384653674,-0.6070137614903397,0.6875178964811021
9405,1.5854919601469095,-1.4106332049029469,1.437200873541332,1.7329793920425816,1,0,-0.2782169388177931,-1.6418961512059855,0,False,False,False,False,False,True,2.3335789528910267,-0.5949933690900745,0.013425193402795408
9406,1.5854919601469095,-0.703052984886498,1.9763033753294712,0.724173525251417,2,0,0.5674677768234785,-1.2516001352336024,0,True,False,False,False,False,True,1.3807993605046769,-0.1936270207127454,0.6875178964811021
9407,-0.1129298130463459,-1.4106332049029469,1.2505884690762068,1.7329793920425816,1,0,-0.2782169388177931,-1.4671275238006305,1,False,True,False,False,False,True,1.5979954286611502,-0.5666642873657274,-1.1100626450610493
9408,2.434702846743537,0.004527235129950843,0.6285471208591232,0.724173525251417,2,1,1.131257587250993,-1.4374847884103228,0,False,False,False,True,False,True,1.2110731435944484,0.5431752203342023,1.3616105995594086
9410,2.434702846743537,-1.4106332049029469,1.0432413530038456,0.724173525251417,2,0,-0.2782169388177931,-1.6789495704438702,0,False,False,False,True,False,True,2.254944647068575,-0.532922157197418,1.3616105995594086
9411,-0.1129298130463459,0.7121074551463997,0.9188330833604289,1.7329793920425816,1,1,0.2855728716097213,-1.6647457597360145,1,False,False,False,False,False,True,2.112701573212822,-0.13300729163981026,-1.1100626450610493
9412,0.7362810735502818,1.4196876751628487,0.46266942800123423,1.7329793920425816,1,0,0.2855728716097213,-1.7413228261609757,0,True,False,False,False,False,True,2.1614596391493053,-0.00954168525114836,-0.5483187258291268
9413,1.5854919601469095,0.004527235129950843,1.8726298172932905,0.724173525251417,1,0,0.8493626820372356,-1.578287781514284,0,False,True,False,False,False,True,2.3164743973879287,-0.012263329684528071,0.6875178964811021
9414,1.5854919601469095,0.004527235129950843,0.6285471208591232,1.7329793920425816,2,0,-0.2782169388177931,-1.7691128905893891,0,False,False,False,True,False,True,2.4226570081026906,-0.45714065173744484,0.013425193402795408
9415,2.434702846743537,-1.4106332049029469,1.810425682471582,0.724173525251417,1,1,1.131257587250993,-1.289271111458785,0,False,False,True,False,False,True,1.396344459152545,0.16431804619411025,1.3616105995594086
9416,-0.1129298130463459,0.7121074551463997,1.271323180683443,1.7329793920425816,2,1,-0.2782169388177931,-1.7536739659069371,0,False,False,False,True,False,True,2.796898182133461,-0.569903531861885,-1.1100626450610493
9417,0.7362810735502818,0.7121074551463997,0.46266942800123423,1.7329793920425816,1,1,0.00367796639596411,-1.3139733909507079,1,False,False,False,False,False,True,0.8697139561749988,-0.2163866621879974,-0.5483187258291268
9418,1.5854919601469095,0.004527235129950843,1.4994050083630404,0.724173525251417,2,1,-0.5601118440315502,-1.7215610025674373,0,True,False,False,False,False,True,2.7715405216835616,-0.7747234530804713,0.6875178964811021
9420,2.434702846743537,0.004527235129950843,1.789690970864346,0.724173525251417,2,0,-0.2782169388177931,-1.6752442285200817,0,False,False,False,True,False,True,2.714035768744315,-0.6438662811908189,1.3616105995594086
9421,1.5854919601469095,-0.703052984886498,1.6238132780064571,0.724173525251417,2,1,-1.1239016544590645,-1.7339121423133987,1,False,False,True,False,False,True,2.9274826284529154,-1.1231043693084317,0.6875178964811021
9422,0.7362810735502818,-0.703052984886498,-0.8643521148618776,-1.2934382083309122,1,1,0.8493626820372356,-1.7660251056528986,0,False,False,False,True,False,True,1.3263148574821129,1.0968384239459514,2.2604008703304848
9423,-1.8113515862396012,-1.4106332049029469,-0.6777397103967525,1.7329793920425816,2,1,-0.8420067492453074,-1.802460967903485,0,False,False,False,False,False,True,1.615525903411746,-0.648361254906942,-2.2335504835248936
9424,2.434702846743537,1.4196876751628487,1.5616091431847487,0.724173525251417,1,1,0.8493626820372356,-1.2676566169033523,0,True,False,False,False,False,True,1.2439800343187108,0.0627466976921794,1.3616105995594086
9425,2.434702846743537,1.4196876751628487,0.8773636601459567,0.724173525251417,2,1,-0.5601118440315502,-1.7400877121863796,1,False,True,False,False,False,True,2.44429266214719,-0.694715671354461,1.3616105995594086
9426,-0.1129298130463459,1.4196876751628487,0.7736901021097761,1.7329793920425816,2,1,1.131257587250993,-1.4041367110962268,1,False,False,False,True,False,True,1.200435715758537,0.4873807095413615,-1.1100626450610493
9427,1.5854919601469095,1.4196876751628487,0.6492818324663593,0.724173525251417,1,1,-0.8420067492453074,-1.3837573305153903,0,False,False,True,False,True,False,1.0957467698259828,-0.8597167537221974,0.6875178964811021
9428,0.7362810735502818,-0.703052984886498,1.084710776218318,1.7329793920425816,2,1,0.5674677768234785,-1.5992847190824184,0,False,False,False,True,True,False,1.948002831280997,0.010676244825385641,-0.5483187258291268
9429,-0.1129298130463459,-1.4106332049029469,0.13091404228545628,1.7329793920425816,1,0,0.8493626820372356,-1.3213840747982848,0,False,False,False,False,True,False,0.7388878292517849,0.5395377080721236,-1.1100626450610493
